Dimension: 2
Standard
Number of Nodes: 153000 Means: 34 33 36 32 33 33 35 34 33 33 34 36 36 33 35 35 33 34 34 34 33 35 33 36 32 33 34 34 35 34 36 34 37 33 33 33 34 35 34 34 34 35 33 33 34 33 35 34 35 38 32 34 34 33 33 36 35 34 36 37 35 35 33 33 37 35 33 34 33 33 35 35 35 36 33 36 34 33 33 35 33 36 34 36 37 33 34 33 36 36 33 35 36 33 36 33 35 35 34 34 36 33 33 34 33 35 35 33 34 34 36 34 36 34 35 35 35 34 36 34 35 32 35 34 34 34 35 35 34 34 37 37 34 36 37 36 35 32 33 34 36 35 33 34 35 34 36 35 33 35 35 34 36 33 32 34 33 34 36 33 34 37 35 35 35 34 38 34 36 32 35 34 31 34 35 35 35 35 33 35 34 35 35 34 35 36 35 32 34 34 35 36 33 35 35 37 35 33 35 33 
Number of Nodes: 155000 Means: 34 36 35 36 34 33 33 33 34 34 34 38 33 34 33 36 36 34 35 34 32 35 34 33 34 33 32 34 35 32 34 34 34 33 36 34 35 34 34 33 34 33 32 34 36 38 37 36 35 34 36 32 33 34 34 32 36 32 33 35 34 34 35 35 33 36 34 35 33 35 33 34 33 33 37 34 35 34 34 33 33 33 34 33 33 33 34 35 33 35 34 35 34 34 36 33 35 33 35 36 35 34 34 34 37 34 32 36 34 36 34 34 37 35 37 33 36 35 33 32 33 34 36 33 34 35 35 34 34 33 34 36 34 35 34 34 34 34 33 33 35 34 35 35 36 34 34 34 34 33 33 38 34 33 35 33 35 35 33 33 34 33 35 34 33 33 34 36 37 36 36 34 37 35 35 34 34 33 34 34 34 35 34 33 35 36 33 36 33 34 33 35 36 36 34 35 33 36 36 34 
Number of Nodes: 157000 Means: 33 33 34 34 34 33 34 33 34 35 36 36 34 35 35 35 33 32 34 35 35 36 34 35 37 35 36 33 33 36 35 34 33 32 34 35 33 35 34 34 33 33 33 33 34 34 33 35 35 35 36 34 34 34 34 37 35 34 32 35 34 36 34 37 36 35 36 36 34 34 33 34 36 35 36 33 33 35 33 34 34 36 35 35 35 37 33 35 34 34 34 32 35 32 35 37 33 34 33 36 36 34 34 33 36 35 34 34 36 34 36 34 34 35 36 36 37 34 34 33 35 35 33 34 34 35 33 36 35 35 33 35 34 34 34 36 35 34 33 34 36 35 35 37 35 36 33 34 34 34 34 34 32 33 34 34 34 35 34 34 34 37 35 36 36 36 33 34 35 34 36 35 33 34 35 35 35 35 34 32 34 34 36 35 35 36 33 34 33 33 35 35 35 35 34 34 34 34 34 34 
Number of Nodes: 159000 Means: 36 37 33 36 34 34 34 34 34 34 34 34 33 36 36 32 33 34 34 36 35 35 34 35 33 33 34 36 34 36 34 35 35 32 34 33 36 32 35 36 33 36 33 34 34 33 32 34 39 35 33 34 35 35 33 32 34 36 35 33 36 33 33 36 35 33 33 36 35 33 33 36 34 38 38 35 34 34 34 33 37 35 36 33 37 36 32 32 37 33 33 36 33 35 34 38 33 34 35 33 33 34 34 34 35 35 36 33 36 34 36 35 33 38 33 33 35 33 36 34 36 34 33 33 34 34 33 35 35 33 34 35 33 36 35 32 34 33 35 34 36 35 32 34 35 34 34 36 36 33 36 35 34 35 32 33 33 35 35 34 36 34 34 35 35 37 35 34 33 33 36 35 34 36 34 35 36 34 34 37 34 34 37 36 36 33 35 33 34 33 34 35 35 35 33 33 34 33 33 36 
Number of Nodes: 161000 Means: 34 37 34 35 34 33 34 33 36 34 34 33 33 35 33 33 34 35 35 34 35 33 35 36 34 34 38 33 34 35 33 34 33 36 35 39 34 34 33 33 34 37 36 35 33 34 34 33 33 33 35 33 33 36 34 35 37 35 35 34 34 37 37 35 34 32 35 33 37 37 33 33 33 36 34 36 35 36 35 34 33 35 34 35 32 34 33 34 35 34 35 33 34 33 34 35 32 36 34 35 33 34 33 33 35 34 34 32 37 36 34 33 35 37 36 33 34 33 34 35 36 33 34 33 35 35 35 33 38 35 34 33 35 37 33 34 35 35 37 36 36 34 34 34 34 34 35 34 36 33 33 33 33 35 37 34 34 34 35 34 35 34 34 36 37 35 34 35 36 34 35 34 34 34 34 36 35 37 35 36 35 34 37 34 35 33 36 34 34 35 35 35 34 33 35 36 35 34 36 33 
Number of Nodes: 163000 Means: 33 35 34 34 37 35 35 34 35 37 33 35 35 33 34 35 35 35 33 35 33 36 33 34 34 34 33 35 33 36 34 37 35 33 34 35 34 36 36 36 34 34 35 34 34 36 34 36 35 33 34 34 37 34 35 33 34 36 34 35 34 34 34 35 35 34 34 36 36 34 37 34 34 34 33 32 35 37 35 34 36 35 35 33 33 34 34 36 34 34 37 34 34 36 35 35 36 35 35 35 36 35 35 37 34 37 35 35 36 34 32 33 37 35 32 34 35 34 36 35 34 35 36 34 36 34 37 35 35 32 35 34 33 33 33 34 32 34 35 35 37 34 34 35 33 36 33 34 34 35 35 34 33 34 34 37 33 34 33 35 35 34 34 34 34 36 34 35 36 33 38 36 36 33 33 34 34 34 34 33 36 35 34 36 33 33 33 34 34 35 34 35 37 36 34 33 33 33 36 33 
Number of Nodes: 165000 Means: 32 36 36 35 33 34 34 34 35 34 36 33 35 33 34 34 33 34 33 34 35 35 34 35 36 35 34 34 33 35 32 35 34 36 33 34 34 34 34 34 34 36 34 34 34 36 36 35 35 34 36 35 34 37 34 36 34 35 34 35 34 33 34 33 35 35 34 35 36 36 35 35 34 32 36 34 32 35 35 34 34 37 34 33 35 35 34 36 33 34 36 36 34 34 35 34 34 35 32 35 34 36 34 34 34 35 34 33 33 35 37 35 35 34 34 35 33 34 33 35 35 33 34 33 36 35 35 39 36 34 34 33 34 34 33 36 33 36 33 34 35 35 38 36 35 34 37 37 35 35 35 36 35 34 36 34 35 35 34 34 34 35 34 35 35 34 33 35 33 35 34 35 33 34 33 34 35 34 33 36 36 35 35 33 35 34 36 33 34 34 35 36 34 36 35 34 38 35 33 35 
Number of Nodes: 167000 Means: 37 36 33 33 37 36 36 34 35 33 36 33 35 35 35 34 36 35 33 33 34 35 35 36 34 35 35 35 34 36 36 34 35 34 33 32 35 35 36 36 35 35 34 36 36 38 34 33 36 35 35 34 33 34 33 36 36 34 34 35 36 34 34 36 35 32 34 34 34 34 35 35 34 34 36 33 36 35 33 35 37 34 32 34 35 35 36 35 34 33 35 34 38 36 35 34 35 33 34 34 36 34 33 34 35 34 33 34 36 35 37 33 34 35 35 35 37 34 34 35 33 35 33 34 37 35 37 34 38 36 35 34 35 33 36 34 34 35 34 34 33 35 34 38 34 33 35 36 35 36 36 34 35 33 36 34 35 35 35 34 34 34 35 35 36 33 35 36 35 34 33 33 34 36 33 34 35 35 34 35 34 34 36 34 35 34 34 36 32 34 34 32 35 35 33 33 34 35 36 35 
Number of Nodes: 169000 Means: 33 34 36 34 35 35 37 34 38 34 34 33 35 33 36 36 37 36 34 34 35 33 35 37 33 36 33 35 34 35 35 35 35 36 33 37 36 35 34 35 35 35 37 34 34 33 34 36 36 33 33 36 35 34 37 35 34 35 35 35 33 33 35 34 34 34 34 33 35 34 33 37 34 33 35 35 35 35 35 33 38 35 36 39 35 37 34 34 35 34 33 34 34 35 34 36 35 34 34 35 34 33 34 36 38 36 33 36 37 35 35 34 34 35 34 35 34 36 35 35 36 36 36 33 34 33 33 35 38 38 36 34 33 33 35 33 35 36 37 34 35 36 35 34 35 35 34 36 34 35 32 38 36 33 33 36 34 34 35 37 35 34 34 35 34 35 35 36 35 34 33 34 33 36 34 33 34 34 38 35 33 35 36 33 35 34 34 36 34 37 35 34 33 35 34 35 33 34 35 33 
Number of Nodes: 171000 Means: 35 35 34 33 33 34 35 33 36 36 35 35 35 35 36 35 34 35 33 37 38 35 33 35 34 35 34 36 35 32 35 34 37 33 35 33 35 34 36 33 33 35 35 34 33 33 35 36 35 34 35 35 34 35 35 36 36 34 33 34 34 34 37 37 36 36 34 34 35 35 34 35 33 35 34 34 34 33 36 37 35 36 34 34 34 35 35 34 34 33 34 34 34 35 34 37 35 33 35 34 36 39 35 34 36 36 35 33 35 37 35 36 35 35 34 33 36 36 34 33 33 36 34 34 34 33 34 33 38 35 34 33 34 34 38 32 34 34 36 36 34 34 36 34 35 34 34 34 35 37 35 37 33 34 35 35 34 32 34 35 34 35 34 33 34 34 36 35 34 36 34 33 33 35 34 36 36 38 36 34 34 33 34 36 36 36 35 35 34 34 36 36 35 36 37 35 36 35 37 33 
Number of Nodes: 173000 Means: 36 35 33 34 33 34 35 36 33 34 35 36 34 36 33 35 34 34 34 35 34 32 35 35 32 34 34 34 36 35 33 34 34 35 37 33 36 36 33 34 37 33 33 35 34 36 34 34 36 37 35 36 34 35 36 34 36 35 35 36 35 34 33 35 37 35 34 35 36 34 35 35 38 35 34 34 33 33 35 36 37 37 36 34 32 39 34 35 34 35 37 36 36 33 34 35 35 35 34 35 35 36 36 36 34 34 32 35 35 35 34 36 35 35 35 35 35 35 36 33 35 36 35 33 35 35 38 33 36 36 36 35 36 37 35 36 36 33 34 35 36 34 34 36 34 35 36 33 35 34 35 34 33 36 35 37 33 36 36 35 35 37 37 35 35 36 38 36 33 36 36 35 35 33 35 38 35 35 35 33 35 35 34 35 35 35 36 36 33 34 33 34 35 35 33 34 33 35 34 38 
Number of Nodes: 175000 Means: 34 35 34 34 34 34 35 34 35 35 35 34 34 37 33 34 34 36 35 33 34 35 34 33 35 35 33 35 36 34 35 35 34 33 34 36 36 35 35 36 35 34 34 35 35 36 35 36 35 35 34 34 34 34 36 34 35 36 35 38 34 33 33 36 35 35 34 34 34 35 37 35 34 34 34 35 34 34 34 34 35 34 35 33 35 34 34 33 37 33 34 34 35 35 36 35 33 33 33 33 36 38 36 35 34 34 34 36 36 34 36 34 38 34 37 33 35 36 34 34 34 35 37 34 33 37 33 34 33 36 34 36 33 36 35 38 34 35 34 33 37 34 35 36 35 34 36 34 33 34 37 36 34 34 33 35 35 34 36 38 34 34 35 34 34 34 35 40 35 35 36 35 35 35 35 33 34 37 36 36 36 35 33 35 34 34 33 35 35 34 36 33 34 36 37 33 33 36 34 34 
Number of Nodes: 177000 Means: 36 33 34 35 35 33 35 36 36 37 34 33 33 34 34 35 34 34 34 33 34 33 34 36 32 33 37 36 35 36 35 35 34 36 36 35 33 35 35 35 33 34 34 38 35 35 36 34 33 35 34 34 33 34 33 33 34 34 34 36 35 36 35 36 35 36 35 35 35 35 36 33 34 34 34 33 35 36 35 35 35 36 34 34 33 35 33 34 34 35 36 36 35 34 35 34 33 34 35 36 34 33 34 33 36 33 34 37 36 33 34 33 35 41 35 34 34 34 35 32 33 33 35 37 34 35 35 36 37 36 36 35 34 35 36 34 35 34 36 34 35 35 34 33 33 34 36 36 36 35 34 34 33 35 33 34 34 33 36 36 35 35 35 33 34 34 34 37 35 34 33 37 33 33 34 35 34 35 35 35 35 34 34 35 34 33 33 34 35 34 34 34 36 34 34 34 33 34 33 33 
Number of Nodes: 179000 Means: 34 35 35 34 36 36 34 33 34 33 34 33 33 34 35 35 38 37 33 35 33 34 35 40 36 35 37 35 35 35 32 35 33 37 35 42 36 36 36 34 36 33 34 34 34 34 34 34 34 35 33 36 36 36 38 34 34 34 36 33 34 34 34 35 35 35 34 37 34 35 36 35 36 36 36 35 35 37 34 35 33 36 33 34 34 32 36 35 34 34 34 33 33 34 36 34 34 34 34 34 34 34 37 35 35 35 35 33 33 35 36 35 34 35 34 37 34 35 38 34 34 36 35 34 35 34 35 34 35 35 34 35 33 34 37 34 34 36 36 34 36 39 34 34 37 34 34 35 36 37 34 34 38 36 35 36 33 36 33 35 34 35 36 35 34 34 35 35 33 35 35 36 36 36 34 33 34 35 35 34 37 36 35 36 35 34 35 35 35 34 33 34 34 35 33 34 36 35 34 37 
Number of Nodes: 181000 Means: 35 34 35 34 35 35 37 35 34 35 34 37 33 33 33 34 34 35 37 34 34 33 35 34 36 35 32 39 35 33 34 36 35 34 35 34 35 36 38 34 35 35 33 36 33 34 36 35 35 34 37 33 35 33 33 35 38 34 34 36 34 34 36 34 36 33 36 34 33 35 37 35 34 34 33 35 35 35 35 33 35 35 35 34 35 34 34 34 35 33 34 35 36 33 34 34 35 34 35 35 37 34 33 35 35 35 34 35 36 34 35 34 35 33 34 34 36 36 34 35 35 36 36 36 34 35 36 34 34 35 34 33 33 34 34 36 35 34 34 34 35 36 34 34 34 34 35 35 35 36 33 36 34 34 37 34 36 34 34 35 37 34 35 34 35 35 34 37 36 35 33 34 37 37 35 36 36 35 35 34 34 33 33 37 35 34 35 34 35 36 35 37 35 36 35 36 35 34 33 34 
Number of Nodes: 183000 Means: 34 37 37 34 34 34 35 33 34 35 35 37 34 35 35 33 34 36 34 34 34 34 34 34 34 34 36 34 36 33 34 36 33 37 34 35 34 35 34 33 36 35 34 35 35 33 36 35 35 34 34 34 34 34 36 35 35 34 34 35 36 35 34 34 35 34 36 34 36 35 36 34 35 34 36 35 34 37 36 35 35 36 32 34 35 35 35 36 34 36 35 34 34 35 37 34 35 35 35 34 35 35 36 36 35 33 34 34 34 35 34 34 37 34 32 35 36 37 36 34 37 34 34 34 33 36 36 34 34 35 37 36 35 33 38 35 37 37 36 35 34 36 33 35 35 35 38 35 34 35 35 36 34 35 35 35 34 36 34 34 32 36 35 35 34 39 35 39 35 33 34 33 34 34 34 34 35 34 37 34 34 35 34 36 32 37 34 34 33 35 37 33 36 33 34 35 35 34 34 37 
Number of Nodes: 185000 Means: 34 36 34 35 33 38 36 36 33 36 35 34 37 36 34 34 36 34 33 35 34 34 35 34 34 35 35 34 37 35 37 34 35 34 34 36 34 34 34 35 36 34 34 34 34 33 35 36 35 36 35 35 34 34 34 34 38 34 35 39 35 33 34 33 34 36 35 35 34 36 36 33 35 37 35 36 34 36 37 33 35 34 35 32 35 33 34 36 34 37 34 36 34 36 35 36 34 36 35 35 36 34 35 36 39 35 35 35 34 35 36 34 34 33 35 37 34 34 35 33 35 34 34 36 34 36 35 35 37 36 36 35 35 35 36 34 34 35 35 36 36 34 35 35 35 36 36 36 36 35 36 34 37 35 34 34 35 37 37 37 36 35 35 34 36 35 35 35 35 34 34 34 36 35 36 35 33 34 35 35 34 36 35 33 34 35 34 33 34 33 35 36 35 35 36 35 34 34 34 35 
Number of Nodes: 187000 Means: 35 34 35 34 33 34 33 35 34 35 36 36 36 35 34 36 34 34 36 36 34 35 34 35 36 37 34 34 34 36 36 35 35 35 34 36 36 36 34 33 36 36 35 33 35 36 36 34 34 35 36 33 36 35 34 35 35 35 34 37 36 35 35 33 35 35 37 34 35 35 34 34 37 37 35 38 36 33 37 36 34 34 33 37 34 34 34 38 34 34 36 38 35 33 34 36 35 36 35 37 34 37 35 34 35 36 35 33 34 36 36 35 34 37 34 33 39 33 36 34 35 35 32 36 39 34 34 35 36 36 33 35 35 37 35 34 33 34 34 35 37 34 35 35 35 34 34 36 36 35 36 34 35 36 36 36 34 35 34 34 34 37 36 33 34 35 35 36 35 33 36 33 35 36 35 37 35 35 35 35 37 33 35 38 37 34 33 37 35 35 34 35 35 35 35 36 35 37 34 33 
Number of Nodes: 189000 Means: 34 37 35 33 34 34 35 34 34 36 33 35 36 36 35 33 36 35 35 34 35 33 35 35 34 34 33 34 34 34 35 34 36 35 35 34 34 34 34 35 35 36 35 35 34 35 34 37 36 37 37 34 35 36 35 37 34 34 34 36 33 34 35 34 35 33 35 34 37 35 33 38 33 37 33 35 37 36 33 35 33 35 34 35 35 35 34 36 35 37 34 33 34 36 35 36 33 34 35 33 34 36 34 35 36 33 36 33 35 36 34 39 34 34 34 32 34 34 36 35 37 35 36 34 33 35 34 35 34 34 34 35 36 36 34 33 35 34 35 34 36 35 34 36 37 36 36 36 35 35 35 36 36 34 34 35 34 34 35 34 35 36 36 35 35 36 36 36 33 35 35 34 38 34 33 35 35 35 35 33 34 38 34 35 35 35 34 34 36 36 35 35 35 36 35 34 34 35 34 36 
Number of Nodes: 191000 Means: 35 34 33 35 35 35 35 35 34 37 34 35 34 35 36 33 35 35 33 35 34 34 34 34 35 35 35 35 35 34 34 33 33 34 34 34 33 35 35 35 36 36 38 34 34 34 33 34 35 34 35 35 37 35 36 33 33 37 33 37 36 35 35 36 35 35 35 34 33 35 36 34 33 38 35 35 35 35 35 34 35 34 35 34 33 37 35 35 37 34 34 33 34 35 34 37 35 33 34 36 35 34 37 36 35 35 37 34 34 37 36 35 34 34 35 37 35 33 34 37 35 35 34 34 36 35 35 38 36 35 35 34 35 34 34 34 35 34 36 36 37 35 34 34 36 34 33 34 34 34 36 37 34 35 33 35 35 35 34 37 35 36 35 35 35 36 34 36 35 35 35 35 34 34 37 33 35 35 33 37 36 36 33 36 36 35 35 35 34 34 35 35 35 34 36 35 35 35 34 37 
Number of Nodes: 193000 Means: 34 35 37 36 35 36 36 34 36 35 34 38 33 35 35 33 38 34 36 35 37 35 36 36 34 36 35 36 34 37 35 33 34 36 35 36 35 35 34 33 35 37 35 32 37 35 35 34 35 32 34 34 36 35 36 34 34 35 34 35 34 35 34 34 35 35 34 34 34 33 33 35 34 35 34 34 34 35 36 35 33 33 37 35 35 35 34 35 35 35 35 34 36 35 34 37 33 35 33 35 35 34 34 35 34 35 35 34 35 35 35 33 34 36 35 35 35 37 34 35 36 33 34 35 37 35 37 35 34 35 35 35 35 35 35 35 34 35 34 36 34 35 33 36 36 33 37 34 34 35 36 34 33 34 34 33 35 34 35 34 35 35 36 38 35 36 33 34 34 35 35 35 35 35 35 34 34 33 34 35 36 35 35 34 37 35 34 35 34 33 33 32 33 36 35 34 35 36 36 35 
Number of Nodes: 195000 Means: 34 35 37 38 35 38 34 37 35 33 35 34 35 38 34 35 35 35 35 33 35 34 37 35 36 33 35 35 33 35 33 36 37 35 35 34 37 35 37 33 35 36 34 36 36 35 35 35 36 32 37 33 36 34 34 35 37 34 35 36 34 36 35 37 35 33 39 34 37 36 36 36 35 35 36 35 33 36 36 33 35 33 34 36 37 34 36 36 35 34 34 38 39 35 36 36 33 34 36 35 34 34 35 36 35 37 35 35 36 35 37 35 35 35 37 33 34 34 37 35 34 35 33 35 33 34 33 37 34 35 35 37 35 34 35 35 37 35 36 34 33 34 36 34 34 35 35 34 34 34 35 36 34 37 33 37 35 36 36 36 34 34 36 35 35 34 36 34 35 35 37 34 35 35 36 34 37 34 33 36 34 35 37 36 35 35 33 35 37 36 37 34 33 35 35 35 35 36 35 36 
Number of Nodes: 197000 Means: 34 35 35 35 34 34 35 37 35 35 35 36 34 35 36 36 35 34 35 34 35 36 36 35 34 35 35 33 35 36 36 38 34 37 34 34 34 34 35 37 37 34 35 36 37 34 34 33 34 33 34 35 38 34 34 35 36 34 36 35 35 35 34 35 36 34 36 34 34 35 35 39 36 34 34 36 36 37 33 33 33 34 34 36 36 36 36 36 37 34 36 36 34 34 36 35 33 37 36 34 34 35 33 36 34 34 38 34 33 36 34 34 37 35 36 34 35 38 35 37 36 36 35 35 35 35 34 35 35 37 36 36 34 33 36 35 35 37 34 35 36 36 34 35 35 33 34 34 35 34 34 35 36 36 35 34 35 37 35 35 35 35 34 34 35 35 34 36 35 35 35 36 35 35 37 36 35 34 36 36 33 34 37 35 34 38 34 35 34 36 36 35 36 35 35 36 36 34 35 33 
Number of Nodes: 199000 Means: 35 34 34 36 34 35 35 34 35 33 35 34 36 35 35 35 35 34 36 36 35 35 35 33 34 36 37 37 35 34 35 34 35 34 34 33 38 37 35 34 36 35 37 34 36 34 35 35 33 33 35 34 35 36 34 37 36 33 35 34 35 33 35 36 37 35 35 36 36 34 34 37 37 34 33 35 35 36 35 34 35 37 35 35 34 36 37 34 35 39 37 34 36 36 34 36 38 35 35 36 36 35 35 34 35 37 35 37 34 34 34 36 36 35 35 34 35 37 34 34 36 35 35 34 35 34 37 36 35 35 34 35 33 35 36 34 34 36 34 37 35 36 36 34 34 35 37 36 35 33 35 34 35 35 33 35 34 34 34 36 34 35 35 35 37 36 34 35 34 35 36 34 37 36 34 34 34 35 37 34 36 35 35 36 36 36 34 34 35 39 36 36 35 33 37 35 35 34 37 35 

Relaxed
Number of Nodes: 1000 Means: 21 19 23 19 21 22 19 19 21 19 23 21 20 21 22 20 20 20 20 21 20 19 20 19 21 19 20 20 20 22 22 18 20 20 19 23 20 21 22 20 21 20 20 22 21 22 21 21 21 20 19 19 22 20 21 21 20 21 19 19 20 20 19 19 20 22 20 19 22 20 21 20 20 21 19 19 21 23 22 20 21 20 21 21 23 23 22 21 20 19 22 20 19 19 20 20 21 21 19 20 21 21 22 21 21 21 19 21 21 20 19 20 20 21 19 22 22 20 23 20 19 21 21 20 21 20 19 20 21 20 22 21 19 21 20 18 20 20 20 21 20 21 20 20 20 20 21 21 21 20 21 20 21 20 19 20 19 21 20 21 20 20 20 19 20 21 19 20 20 21 22 20 21 21 21 20 21 19 20 20 24 20 19 22 20 21 19 24 20 23 20 22 22 21 20 20 20 20 21 22 
Number of Nodes: 3000 Means: 23 22 22 24 24 24 23 24 23 22 23 24 23 26 24 26 23 24 23 22 24 23 23 23 23 24 23 23 26 23 26 24 23 24 22 23 24 24 25 22 25 25 25 24 24 24 23 23 24 23 23 24 22 24 22 24 24 24 24 26 24 24 26 23 24 21 23 22 23 22 23 24 22 22 23 23 25 23 24 24 23 21 24 23 23 25 23 24 24 23 24 24 23 23 22 24 22 22 24 22 25 23 22 24 27 23 23 25 23 23 22 23 24 23 23 22 23 25 24 23 23 23 25 25 23 26 23 24 24 23 27 23 25 24 22 24 26 23 23 23 24 23 24 24 24 22 24 23 26 23 23 23 22 24 24 22 22 25 22 24 23 26 23 24 24 23 24 24 25 24 24 22 24 24 25 24 24 24 27 24 24 24 22 23 22 25 24 22 23 22 24 23 24 24 23 23 24 24 24 23 
Number of Nodes: 5000 Means: 25 26 25 24 26 24 24 25 24 24 26 25 28 23 25 27 26 27 27 27 25 25 27 24 26 23 25 24 28 26 27 24 25 23 26 24 24 23 24 27 24 25 25 24 27 24 27 24 25 25 24 26 25 23 29 24 28 25 25 25 24 24 25 26 27 24 27 26 24 26 27 24 25 24 23 25 25 24 25 24 24 24 25 24 26 26 25 26 24 28 25 24 26 25 25 26 25 24 25 25 25 25 26 24 24 26 24 25 26 24 24 26 24 25 24 26 23 25 25 24 26 24 25 26 26 25 24 25 24 25 27 26 27 23 27 24 26 24 25 25 24 25 24 27 26 26 28 24 25 25 24 25 25 26 26 26 24 24 25 26 25 24 26 24 24 25 26 25 24 25 24 24 25 24 24 24 25 26 26 24 26 24 25 26 25 25 26 25 24 25 24 25 27 24 25 24 25 25 23 25 
Number of Nodes: 7000 Means: 25 27 25 24 26 26 26 26 27 26 27 25 26 27 26 26 25 27 25 27 27 28 24 26 27 26 26 25 24 26 28 25 25 27 27 27 27 27 25 26 27 26 28 26 27 23 27 27 27 25 25 26 24 26 24 25 26 26 25 25 26 26 26 26 26 25 28 26 25 25 25 26 25 26 28 24 25 24 25 26 26 27 26 25 25 26 27 25 27 24 25 26 29 27 27 25 26 26 25 27 24 25 29 25 25 24 25 26 26 25 26 27 26 26 25 25 25 26 27 25 25 25 27 26 27 24 27 26 26 26 26 27 26 26 27 25 27 26 27 27 25 26 25 26 25 26 25 26 26 25 25 26 25 28 24 26 28 26 25 24 27 26 26 25 25 27 25 25 26 27 26 26 27 25 26 25 26 27 27 25 26 27 24 27 26 26 26 27 25 25 24 25 26 25 27 26 27 28 26 25 
Number of Nodes: 9000 Means: 26 27 26 25 27 25 26 27 26 27 26 28 25 27 27 26 27 27 28 26 27 26 26 28 27 27 27 27 26 25 27 27 27 26 26 27 28 27 27 26 25 29 27 28 26 24 25 28 25 27 27 27 27 27 29 26 25 27 27 27 27 28 27 27 28 26 28 26 27 27 26 29 26 28 25 26 28 27 28 26 26 27 27 25 26 26 26 27 27 25 27 24 26 26 27 25 25 28 26 26 27 27 28 26 26 27 27 28 27 27 29 26 28 26 29 27 27 27 27 25 27 28 28 28 26 26 25 27 27 31 25 26 26 28 28 26 25 27 27 26 26 25 25 27 27 28 27 26 28 27 26 29 27 26 28 28 27 28 29 27 27 27 29 27 29 27 25 27 25 27 26 26 27 29 30 26 26 26 27 25 28 28 26 26 26 26 25 29 25 28 26 27 28 27 28 29 26 27 27 25 
Number of Nodes: 11000 Means: 28 29 28 27 28 26 27 25 27 29 26 27 27 26 28 26 28 27 28 27 28 30 26 26 27 26 30 26 27 27 26 27 27 27 28 26 26 29 27 26 28 27 26 26 27 26 28 27 27 27 27 27 26 28 27 27 26 28 27 27 28 27 26 30 27 27 28 26 26 26 28 26 28 27 28 27 26 27 27 26 27 28 26 26 27 26 27 28 25 27 27 26 28 27 28 26 26 26 26 26 27 26 28 27 28 27 27 27 27 25 28 27 28 26 29 26 28 27 27 29 26 27 30 26 26 27 28 26 25 28 28 27 27 26 28 27 28 27 28 26 26 27 27 26 27 26 26 30 27 26 27 28 30 29 27 25 26 27 27 26 28 27 28 28 28 30 26 28 27 28 25 25 27 27 27 28 27 26 27 26 27 27 26 28 28 28 29 26 27 27 27 26 26 28 27 26 27 27 29 26 
Number of Nodes: 13000 Means: 27 29 28 28 28 28 28 27 27 27 28 26 27 27 28 28 27 27 28 27 27 27 26 27 30 27 30 27 27 27 26 26 28 28 28 26 28 28 28 28 26 28 29 27 28 27 26 28 28 29 27 29 29 27 27 26 28 26 27 26 27 28 28 27 28 27 28 26 29 28 27 27 28 28 27 26 28 27 29 29 28 26 28 27 27 26 26 28 27 27 31 28 27 27 26 27 27 29 27 27 27 29 28 28 28 27 28 28 27 28 29 29 27 28 29 27 28 27 29 26 27 27 27 27 27 26 27 28 28 30 27 26 28 28 28 28 27 28 27 29 27 28 27 27 26 27 26 27 28 28 28 29 28 28 27 29 30 26 27 28 27 27 29 27 27 28 26 28 27 29 27 28 27 26 26 29 29 26 29 27 28 28 27 29 27 28 27 26 28 26 26 28 29 27 28 28 28 28 26 29 
Number of Nodes: 15000 Means: 30 26 28 30 28 29 29 28 30 28 29 29 27 27 27 28 27 27 27 27 27 29 29 28 28 28 27 28 28 29 29 29 27 29 29 27 30 26 27 27 28 27 27 29 28 26 28 29 29 27 28 27 29 29 30 28 29 28 29 31 28 28 27 27 28 29 27 29 27 28 28 27 27 28 27 28 26 28 28 27 28 29 30 29 28 28 30 27 27 30 27 29 29 28 27 28 27 29 28 27 27 28 27 28 28 28 28 27 28 29 29 28 28 27 29 25 31 28 28 27 29 27 28 26 27 27 28 28 32 28 27 28 27 27 28 29 26 28 27 30 27 29 28 28 27 28 27 28 29 27 27 27 27 28 28 28 28 27 28 27 28 30 28 28 30 28 27 27 28 27 28 29 28 28 31 30 27 27 28 27 27 28 27 28 27 26 29 27 27 27 26 27 28 27 29 26 27 28 28 27 
Number of Nodes: 17000 Means: 27 28 29 29 31 27 27 28 30 30 27 28 28 27 28 28 29 26 27 29 29 29 29 28 29 32 28 28 27 29 28 28 27 28 29 29 28 28 28 28 28 29 28 29 30 29 28 29 28 28 29 29 28 29 27 29 28 28 29 30 30 27 28 28 29 30 29 27 29 28 28 27 28 31 29 27 27 29 29 28 27 27 29 28 30 31 28 28 29 28 27 26 29 28 27 29 28 28 29 28 28 29 28 28 29 29 28 31 29 31 30 27 27 28 29 27 28 28 29 27 28 29 28 30 28 27 28 28 29 28 28 30 29 28 26 29 29 30 27 27 30 29 28 27 30 28 28 26 27 26 28 28 28 28 30 28 29 28 29 31 27 29 29 28 29 28 29 30 27 28 29 28 28 26 29 28 32 28 28 28 30 29 28 32 28 27 29 27 28 28 29 29 29 27 29 27 28 28 29 28 
